Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,NAIVE.ate,NAIVE.bias,NAIVE.mae,NAIVE.mse,NAIVE.empse,NAIVE.vr,NAIVE.cov,NAIVE.ciwidth,NAIVE.std_bias
439,N_AC100b_X1.11b_EM0.4meanX_AC0.2corX0sdBC0.2shapeBCskew,100,1.108662625,0.400477567,0.2,0,0.2,skew,-0.716905441,-0.716905441,1.957016248,11.93807047,3.381649392,3.075649055,0.754,4.309926716,-21.1998749,3.161959805,-0.381324672,-0.381324672,0.747688321,0.90207635,0.870301827,1.053864381,0.922,3.23715322,-43.81522134,-0.448563463,-0.448563463,0.679130567,0.737070373,0.732391692,0.556229063,0.964,5.161403581,-61.24638874,4.005011407,-0.374214461,-0.374214461,0.735650728,0.872629157,0.856344568,0.923227256,0.962,3.635950957,-43.69905232,-1.120153469,-1.120153469,1.120260618,1.374560773,0.346319096,0.994037221,0.084,1.365689214,-323.4454819
440,N_AC300b_X1.11b_EM0.4meanX_AC0.2corX0sdBC0.2shapeBCskew,300,1.108662625,0.400477567,0.2,0,0.2,skew,-0.383558195,-0.383558195,0.953289796,2.237823146,1.446650979,1.829054493,0.82,3.100382005,-26.51352678,7.015495619,-0.378979992,-0.378979992,0.493096761,0.363929916,0.469600475,1.024563444,0.859,1.796667689,-80.70264254,-0.371810478,-0.371810478,0.470064267,0.335811117,0.444708727,0.527334456,0.984,3.305731607,-83.60764134,7.907001101,-0.392001485,-0.392001485,0.510665139,0.390031244,0.486418217,0.925304688,0.902,2.060644886,-80.58939222,-1.105584907,-1.105584907,1.105584907,1.278498813,0.23714355,0.981972493,0.003,0.946651397,-466.2091419
441,N_AC1000b_X1.11b_EM0.4meanX_AC0.2corX0sdBC0.2shapeBCskew,1000,1.108662625,0.400477567,0.2,0,0.2,skew,-0.331342531,-0.331342531,0.464829578,0.330839432,0.470396462,1.06181248,0.875,1.736578052,-70.43899306,22.50820344,-0.372153465,-0.372153465,0.403585021,0.224104004,0.292731094,1.027806688,0.729,1.116440297,-127.1315117,-0.356627538,-0.356627538,0.383249122,0.20148586,0.272721536,0.594887413,0.974,1.797060675,-130.7661813,22.50814453,-0.370828021,-0.370828021,0.403226202,0.223412938,0.293232846,0.957305208,0.788,1.200715955,-126.4619655,-1.094950854,-1.094950854,1.094950854,1.236474957,0.193894764,1.00869741,0,0.75350001,-564.7139882
442,N_AC100b_X0.4b_EM0.69meanX_AC0.2corX0sdBC0.2shapeBCskew,100,0.400477567,0.693147181,0.2,0,0.2,skew,-1.677180876,-1.677180876,2.783335815,23.3887536,4.538327261,4.108575563,0.659,4.329947372,-36.95592625,3.095141884,-0.264698203,-0.264698203,0.783197848,1.062192701,0.996554406,1.124318744,0.945,3.474478664,-26.56133996,-0.20674257,-0.20674257,0.654416902,0.750781215,0.84187141,0.624676405,0.947,5.282855672,-24.55749979,4.276149393,-0.265187664,-0.265187664,0.776203109,1.030709279,0.9804826,0.96785938,0.982,3.971053282,-27.04664658,-0.664482891,-0.664482891,0.675962298,0.583049848,0.376369485,1.013601609,0.58,1.455543536,-176.5506818
443,N_AC300b_X0.4b_EM0.69meanX_AC0.2corX0sdBC0.2shapeBCskew,300,0.400477567,0.693147181,0.2,0,0.2,skew,-0.618657234,-0.618657234,1.17857755,5.41211846,2.243750455,2.771181525,0.795,3.173859267,-27.57246166,7.065422501,-0.250955628,-0.250955628,0.435162674,0.299141847,0.486209337,1.016720205,0.936,1.874562509,-51.61472831,-0.216263752,-0.216263752,0.41468698,0.268488594,0.471105641,0.520203797,0.982,3.549955208,-45.90557466,7.745330644,-0.255215929,-0.255215929,0.441617945,0.307948475,0.493007466,0.916556014,0.956,2.108494978,-51.76715295,-0.659645308,-0.659645308,0.66050034,0.497801005,0.25046318,0.992449934,0.242,0.989266654,-263.3701716
444,N_AC1000b_X0.4b_EM0.69meanX_AC0.2corX0sdBC0.2shapeBCskew,1000,0.400477567,0.693147181,0.2,0,0.2,skew,-0.239516202,-0.239516202,0.450666767,0.317042954,0.50983809,1.098616641,0.867,1.81913191,-46.97887552,22.74198385,-0.22882628,-0.22882628,0.303607068,0.142387147,0.300192933,1.020404625,0.876,1.153203978,-76.22640469,-0.20388791,-0.20388791,0.283620741,0.125087744,0.289138489,0.581323225,0.986,1.949693389,-70.51565869,22.74249697,-0.228745344,-0.228745344,0.302647368,0.141045388,0.298009674,0.942722004,0.897,1.239152636,-76.75769072,-0.65027955,-0.65027955,0.650362464,0.461455267,0.19654619,0.999684078,0.096,0.770690385,-330.8532973
445,N_AC100b_X0.69b_EM0.69meanX_AC0.2corX0sdBC0.2shapeBCskew,100,0.693147181,0.693147181,0.2,0,0.2,skew,-1.000386576,-1.000386576,2.253732647,15.54646986,3.815790457,3.480839983,0.72,4.297130524,-26.21702075,3.139800778,-0.25123988,-0.25123988,0.729716803,0.870613987,0.89905551,1.073070957,0.944,3.284249581,-27.94486849,-0.303384863,-0.303384863,0.666209744,0.695827848,0.777425149,0.565321585,0.968,5.390649615,-39.02431812,4.134141304,-0.251387943,-0.251387943,0.717165643,0.839987193,0.881798653,0.933217375,0.978,3.703946471,-28.50854236,-0.898408602,-0.898408602,0.899220508,0.945377274,0.371991444,1.045192302,0.271,1.395130507,-241.5132435
446,N_AC300b_X0.69b_EM0.69meanX_AC0.2corX0sdBC0.2shapeBCskew,300,0.693147181,0.693147181,0.2,0,0.2,skew,-0.520346271,-0.520346271,1.013532808,3.449464193,1.783784134,2.24355424,0.814,3.11661969,-29.17092157,7.222693025,-0.328879783,-0.328879783,0.460970995,0.327054319,0.468093494,1.015701385,0.892,1.806527791,-70.25942181,-0.304243155,-0.304243155,0.439202251,0.298524369,0.454055765,0.526088296,0.987,3.383207551,-67.0056803,7.443106021,-0.333996589,-0.333996589,0.472557063,0.340784632,0.47902022,0.915233742,0.926,2.051634104,-69.72494574,-0.91247244,-0.91247244,0.91247244,0.892792658,0.245452545,1.005639099,0.033,0.956761024,-371.7510615
447,N_AC1000b_X0.69b_EM0.69meanX_AC0.2corX0sdBC0.2shapeBCskew,1000,0.693147181,0.693147181,0.2,0,0.2,skew,-0.317203365,-0.317203365,0.450401382,0.320526522,0.469178725,1.050164675,0.862,1.751293726,-67.60821587,23.0823222,-0.320508894,-0.320508894,0.357952172,0.183436305,0.284237831,1.000452103,0.796,1.113688321,-112.760815,-0.297579925,-0.297579925,0.334247891,0.161928283,0.271012766,0.571174609,0.986,1.859940036,-109.8029177,23.08290131,-0.320221954,-0.320221954,0.357634135,0.183650295,0.28493751,0.933984511,0.84,1.195881198,-112.3832219,-0.895631024,-0.895631024,0.895631024,0.840225378,0.195214128,1.021320626,0.004,0.749250825,-458.7941618
448,N_AC100b_X1.11b_EM0.69meanX_AC0.2corX0sdBC0.2shapeBCskew,100,1.108662625,0.693147181,0.2,0,0.2,skew,-0.594457032,-0.594457032,2.148626298,13.96320165,3.69099525,3.35066184,0.718,4.318082876,-16.10560274,3.128320112,-0.348781089,-0.348781089,0.793876088,0.990341227,0.932503373,1.125281189,0.918,3.248384574,-37.40266248,-0.486288339,-0.486288339,0.748633687,0.866181114,0.793936459,0.585926409,0.954,5.311543707,-61.25028445,4.223916995,-0.339610267,-0.339610267,0.783173978,0.962968677,0.92113084,0.985961767,0.957,3.66217704,-36.86884125,-1.247890928,-1.247890928,1.247890928,1.674953986,0.343278395,0.992096892,0.035,1.35634593,-363.5215458
449,N_AC300b_X1.11b_EM0.69meanX_AC0.2corX0sdBC0.2shapeBCskew,300,1.108662625,0.693147181,0.2,0,0.2,skew,-0.398099245,-0.398099245,0.945248532,1.939771603,1.335317065,1.70134176,0.82,3.076599209,-29.8130875,7.114310457,-0.42131355,-0.42131355,0.51273053,0.391513122,0.462841481,1.01321767,0.852,1.790637217,-91.02761244,-0.421117361,-0.421117361,0.493137697,0.363493971,0.431671727,0.514049094,0.985,3.291751886,-97.55500169,7.5912735,-0.435572821,-0.435572821,0.533160265,0.422325945,0.482529893,0.920841699,0.89,2.054079899,-90.26856723,-1.233809118,-1.233809118,1.233809118,1.580197355,0.240770399,0.991039974,0,0.952335573,-512.4421951
450,N_AC1000b_X1.11b_EM0.69meanX_AC0.2corX0sdBC0.2shapeBCskew,1000,1.108662625,0.693147181,0.2,0,0.2,skew,-0.41759044,-0.41759044,0.50054182,0.396948721,0.472006075,1.066516031,0.83,1.734835446,-88.47141213,22.57416764,-0.433425729,-0.433425729,0.447868249,0.269994747,0.286738738,0.999565746,0.673,1.124483508,-151.1570193,-0.420184049,-0.420184049,0.431651971,0.247120483,0.265775251,0.588508264,0.948,1.770272239,-158.0975079,22.57414168,-0.433382514,-0.433382514,0.447683436,0.269602642,0.286119035,0.92814275,0.731,1.208398175,-151.4693054,-1.227830399,-1.227830399,1.227830399,1.545083522,0.193787479,0.990925805,0,0.766589137,-633.5963536
451,N_AC100b_X0.4b_EM1.11meanX_AC0.2corX0sdBC0.2shapeBCskew,100,0.400477567,1.108662625,0.2,0,0.2,skew,-1.452526413,-1.452526413,2.430201655,19.15625864,4.130797641,3.77179597,0.722,4.293028927,-35.16333985,3.154847917,-0.312633223,-0.312633223,0.752684068,0.956739837,0.927286453,1.092359684,0.948,3.327563399,-33.7148485,-0.312966547,-0.312966547,0.647185772,0.706828422,0.780698311,0.561850036,0.954,5.446793532,-40.08802674,4.052438995,-0.310318464,-0.310318464,0.741555124,0.920910116,0.908536188,0.943024763,0.983,3.776567226,-34.1558727,-0.840964703,-0.840964703,0.84270276,0.836620111,0.359899995,1.000657649,0.342,1.409854868,-233.6662168
