Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,NAIVE.ate,NAIVE.bias,NAIVE.mae,NAIVE.mse,NAIVE.empse,NAIVE.vr,NAIVE.cov,NAIVE.ciwidth,NAIVE.std_bias,shapeBC_f
608,N_AC300b_X0.69b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,300,0.693147181,0.693147181,0.2,0,0.4,skew,5.862741288,5.862741288,9.384962182,136.816789,10.12657895,3.656266384,0.35,10.85682931,57.89458927,7.222889544,5.942386857,5.942386857,6.375318422,56.75697852,4.633193655,1.026562742,0.72,17.69184158,128.2568202,-0.653851594,-0.653851594,0.653851594,0.452399934,0.157806621,15.04344976,0,0.041120262,-414.3372368,7.720060567,6.135478659,6.135478659,6.59717484,60.78306639,4.812705077,0.935844002,0.772,20.15876277,127.4850331,15.2757468,15.2757468,15.2757468,240.2985618,2.637627439,0.976644231,0,10.58656699,579.1472508,skew
609,N_AC1000b_X0.69b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,0.693147181,0.693147181,0.2,0,0.4,skew,5.374518182,5.374518182,6.249170827,56.99583004,5.304575655,2.375636368,0.383,8.752835559,101.318532,23.61725011,6.239618735,6.239618735,6.272053743,47.35727281,2.903939345,0.968246139,0.43,11.75654888,214.867392,-0.656615544,-0.656615544,0.656615544,0.442479413,0.106521303,22.54854872,0,0.01851808,-616.4171165,23.61706669,6.228925423,6.228925423,6.263103575,47.13986121,2.889411355,0.904185048,0.484,12.52651148,215.5776612,15.39715248,15.39715248,15.39715248,241.471606,2.09850071,0.949155728,0,8.666619589,733.7215759,skew
610,N_AC100b_X1.11b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,100,1.108662625,0.693147181,0.2,0,0.4,skew,8.18242804,8.18242804,13.18349793,274.6873945,14.4202361,0.018119492,0.305,3119.639638,56.74267733,3.139915297,6.738415866,6.738415866,8.938519807,118.9997362,8.582957238,1.144037459,0.782,29.40862982,78.50925595,-0.884168844,-0.884168844,0.885257123,0.860656728,0.281035879,9.93843939,0.001,0.110846418,-314.6106631,4.043280466,6.463979314,6.463979314,8.631144332,111.1393046,8.332208697,1.013073834,0.849,32.24015547,77.57822145,20.26042688,20.26042688,20.26042688,426.7314138,4.032713604,1.065122787,0.001,14.84143147,502.4018285,skew
611,N_AC300b_X1.11b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,300,1.108662625,0.693147181,0.2,0,0.4,skew,6.511029522,6.511029522,9.130623434,133.9605102,9.573853113,2.662714588,0.347,14.09419348,68.00845433,7.498920047,7.183536523,7.183536523,7.492229243,73.99086324,4.733928215,1.037475356,0.643,17.8863599,151.7457848,-0.800546785,-0.800546785,0.800546785,0.664092279,0.152447908,12.84942116,0,0.04650675,-525.1280894,7.8175129,7.398093446,7.398093446,7.725690079,78.77612981,4.905956746,0.941336884,0.728,20.4294524,150.7981792,20.22572573,20.22572573,20.22572573,415.8320053,2.599765919,0.980002346,0,10.3988477,777.9825706,skew
612,N_AC1000b_X1.11b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,1.108662625,0.693147181,0.2,0,0.4,skew,6.36171991,6.36171991,6.682586111,63.89590002,4.842299834,2.310334964,0.339,8.215893733,131.3780668,23.61110167,7.137949004,7.137949004,7.146443796,59.494368,2.924483651,0.988002952,0.333,11.60296661,244.0755311,-0.791965011,-0.791965011,0.791965011,0.638015168,0.104006764,19.4163051,0,0.020997766,-761.4552944,23.61121299,7.130888186,7.130888186,7.139201378,59.37408935,2.921139518,0.919954142,0.38,12.44698619,244.1132353,20.15238169,20.15238169,20.15238169,409.8538797,1.933683292,0.918533294,0,8.252176893,1042.175922,skew
613,N_AC100b_X0.4b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,100,0.400477567,1.108662625,0.2,0,0.4,skew,7.361781217,7.361781217,13.22819225,258.0667002,14.28548048,0.025427806,0.323,2202.236999,51.53331195,3.095809926,5.939640205,5.939640205,8.527749488,106.6807338,8.454163528,1.124112003,0.811,29.48079194,70.25698267,-0.750087451,-0.750087451,0.750278,0.628923821,0.257602399,9.822679259,0.005,0.102801163,-291.1803051,4.206859267,5.692001176,5.692001176,8.240732539,99.60076345,8.201777565,0.994406167,0.867,32.33123278,69.39960431,16.60654609,16.60654609,16.60654609,289.4221412,3.695730849,0.980988087,0.012,14.76776212,449.3440343,skew
614,N_AC300b_X0.4b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,300,0.400477567,1.108662625,0.2,0,0.4,skew,5.776781308,5.776781308,9.145873839,135.0342244,10.08785344,3.809919367,0.367,10.37913274,57.26472282,7.305131892,6.429798165,6.429798165,6.778917247,62.19298716,4.568539621,0.997854594,0.692,17.94684952,140.7407771,-0.692459547,-0.692459547,0.692459547,0.502294545,0.151053431,13.8791024,0,0.042662598,-458.4202717,7.689845379,6.627101139,6.627101139,6.996598303,66.4240933,4.746383039,0.909500689,0.75,20.45680652,139.6242378,16.64996311,16.64996311,16.64996311,283.4899223,2.504980192,0.926270516,0,10.60094406,664.6744419,skew
615,N_AC1000b_X0.4b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,0.400477567,1.108662625,0.2,0,0.4,skew,5.647546744,5.647546744,6.236880679,57.95726222,5.107696796,2.304908669,0.401,8.686593008,110.5693421,23.32717526,6.469168739,6.469168739,6.525683282,50.55266078,2.951478924,0.977223573,0.411,11.83924038,219.183972,-0.686634441,-0.686634441,0.686634441,0.482755563,0.106301494,21.92989741,0,0.019001192,-645.9311313,23.32729974,6.459170539,6.459170539,6.51498309,50.34374467,2.937940114,0.91199313,0.47,12.62785129,219.8537168,16.70975802,16.70975802,16.70975802,283.4324052,2.054412955,0.932910008,0,8.632291143,813.3592609,skew
616,N_AC100b_X0.69b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,100,0.693147181,1.108662625,0.2,0,0.4,skew,9.461802156,9.461802156,13.78931346,298.3246017,14.45710585,3.967189919,0.31,14.28487537,65.44741565,3.206431811,7.028139194,7.028139194,8.917008657,115.5756212,8.139233861,1.084811818,0.81,29.41082492,86.34890352,-0.881051949,-0.881051949,0.881051949,0.839496536,0.251609431,9.044695827,0.001,0.109046326,-350.1665042,3.835367983,6.744442027,6.744442027,8.597370844,108.1347692,7.918963373,0.967722763,0.864,32.07712706,85.16824373,20.25149484,20.25149484,20.25149484,424.2755292,3.763861365,0.99505481,0,14.8273897,538.0510301,skew
617,N_AC300b_X0.69b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,300,0.693147181,1.108662625,0.2,0,0.4,skew,6.594217172,6.594217172,9.190251796,138.4785395,9.751406532,3.869909479,0.361,9.877443234,67.62324133,7.366776816,6.999344218,6.999344218,7.26584324,71.39962946,4.736163133,1.034907573,0.662,17.93920424,147.7851168,-0.79878155,-0.79878155,0.79878155,0.661771195,0.154087549,12.89094518,0,0.046855532,-518.3946096,7.766196912,7.213163966,7.213163966,7.494857099,76.02249645,4.900691668,0.937069604,0.725,20.50046044,147.1866515,20.18905111,20.18905111,20.18905111,414.4526783,2.619495231,0.987927121,0,10.39371469,770.7229572,skew
618,N_AC1000b_X0.69b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,0.693147181,1.108662625,0.2,0,0.4,skew,6.39074345,6.39074345,6.777813864,65.93311858,5.011649766,2.396513327,0.321,8.197453304,127.5177586,23.5430247,7.18449668,7.18449668,7.199165291,60.11260866,2.916182475,0.984664409,0.32,11.60926012,246.3664994,-0.794925216,-0.794925216,0.794925216,0.643451459,0.1075031,19.71540166,0,0.021374376,-739.4439946,23.54310598,7.17647957,7.17647957,7.191817518,59.97951398,2.913098197,0.91683093,0.381,12.4550064,246.3521338,20.2587369,20.2587369,20.2587369,414.3863633,1.993468421,0.948257321,0,8.240645707,1016.255722,skew
619,N_AC100b_X1.11b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,100,1.108662625,1.108662625,0.2,0,0.4,skew,8.956099851,8.956099851,12.06178235,255.6594621,13.25229644,3.504404193,0.333,14.82364608,67.58149345,3.173179034,6.539032858,6.539032858,7.962862505,98.48976289,7.469042695,1.054253674,0.849,27.77140841,87.54847342,-1.025359048,-1.025359048,1.025359048,1.120998442,0.264020777,8.623938234,0,0.120008098,-388.3630145,3.993689881,6.343367616,6.343367616,7.704801222,92.3885453,7.22512526,0.931384531,0.909,30.40846144,87.79595353,23.72606087,23.72606087,23.72606087,576.9139081,3.7419174,0.993861457,0,14.75864324,634.0615875,skew
620,N_AC300b_X1.11b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,300,1.108662625,1.108662625,0.2,0,0.4,skew,7.076179831,7.076179831,8.530763448,128.1208031,8.838925767,0.21576656,0.334,160.580733,80.05701164,7.310601045,7.041469244,7.041469244,7.187425549,69.00953991,4.409840983,1.026172389,0.65,16.84537529,159.676262,-0.945731418,-0.945731418,0.945731418,0.919139041,0.157340016,11.44604081,0,0.053884268,-601.0749464,7.612230226,7.255582426,7.255582426,7.412615851,73.54707887,4.574333509,0.929516575,0.73,19.29073493,158.6150728,24.02620075,24.02620075,24.02620075,583.4108152,2.481663026,0.980298461,0,9.923447498,968.1492006,skew
621,N_AC1000b_X1.11b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,1.108662625,1.108662625,0.2,0,0.4,skew,6.617077838,6.617077838,6.708995191,61.01999894,4.153496281,2.261158809,0.227,7.200470032,159.3134408,23.73286043,6.95881256,6.95881256,6.972822271,55.09063353,2.58306669,0.950074689,0.243,10.65751511,269.4011962,-0.926207806,-0.926207806,0.926207806,0.868908628,0.105160763,17.00797431,0,0.02423702,-880.7541741,23.73475181,6.948830687,6.948830687,6.963220483,54.93522878,2.579852031,0.880354894,0.306,11.4872243,269.3499706,23.83813178,23.83813178,23.83813178,571.0443071,1.670500249,0.875883525,0,7.476154605,1427.00558,skew
622,N_AC100b_X0.4b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,100,0.400477567,0.400477567,0.2,0.35,0.4,skew,1.172591559,1.172591559,7.536111926,86.90991498,9.253138094,2.587902479,0.543,14.01584299,12.67236636,8.758665295,1.239852709,1.239852709,4.862629285,37.14941464,5.970580184,1.099289298,0.9,21.29034122,20.76603397,-0.323557479,-0.323557479,0.341615566,0.159363114,0.233941018,9.475758531,0.071,0.096776626,-138.307289,8.844274669,1.21493312,1.21493312,4.79770348,35.97277611,5.8763292,0.988953505,0.919,23.29208306,20.67503502,7.320426747,7.320426747,7.387688473,66.56822716,3.604521047,1.011650691,0.458,13.96674069,203.0901374,skew
623,N_AC300b_X0.4b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,300,0.400477567,0.400477567,0.2,0.35,0.4,skew,0.752438672,0.752438672,3.897043134,23.72635066,4.814911222,1.776274038,0.709,10.62567192,15.62725951,28.3603757,1.453414562,1.453414562,3.069725005,14.17495897,3.47485535,0.994940125,0.932,13.69045467,41.82662055,-0.339099957,-0.339099957,0.339855956,0.134385062,0.13934022,14.10552015,0.008,0.038722686,-243.3611469,28.3604668,1.511046039,1.511046039,3.194891551,15.33785475,3.614922167,0.92184912,0.957,15.37153337,41.80023716,7.331788436,7.331788436,7.331788436,60.14413214,2.528913971,0.97048811,0.193,10.21461314,289.9184598,skew
624,N_AC1000b_X0.4b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,1000,0.400477567,0.400477567,0.2,0.35,0.4,skew,0.898482466,0.898482466,2.624323449,10.66814001,3.141773386,1.423129171,0.816,8.653835238,28.59793995,88.98857189,1.406800618,1.406800618,2.31422207,8.392121391,2.533663921,0.991093974,0.915,10.0210276,55.52435768,-0.339971985,-0.339971985,0.339971985,0.126363464,0.10389084,24.18987487,0,0.016835333,-327.2396162,88.98864229,1.41417221,1.41417221,2.319190022,8.447450886,2.540476701,0.950505648,0.93,10.47703998,55.66562405,7.358299846,7.358299846,7.358299846,58.66963014,2.128281726,0.983582891,0.062,8.481960334,345.7389947,skew
625,N_AC100b_X0.69b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,100,0.693147181,0.400477567,0.2,0.35,0.4,skew,1.550691847,1.550691847,7.382212128,89.9892839,9.363349348,2.496507687,0.588,14.70199959,16.56129436,8.749718776,1.818732832,1.818732832,5.331803913,44.2313943,6.400357002,1.092393399,0.879,22.96694436,28.4161154,-0.423003583,-0.423003583,0.430412578,0.232218842,0.230954867,9.329938942,0.025,0.097034552,-183.1542191,8.888261358,1.726966877,1.726966877,5.23569878,42.66683594,6.302709377,0.980530096,0.917,25.19674498,27.40038885,10.78040608,10.78040608,10.78227741,129.2206191,3.607835955,0.969973108,0.191,14.58025687,298.8053287,skew
626,N_AC300b_X0.69b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,300,0.693147181,0.400477567,0.2,0.35,0.4,skew,0.905164149,0.905164149,4.049755686,26.41101496,5.061354575,1.800826395,0.737,11.01724487,17.883832,27.83735715,1.649308117,1.649308117,3.357644805,17.50226464,3.846666638,1.024569124,0.914,14.71707061,42.87629452,-0.428519907,-0.428519907,0.428785869,0.202337368,0.136845842,13.71268686,0.001,0.039118945,-313.1406121,27.84855777,1.699215616,1.699215616,3.480651117,18.76108377,3.986181092,0.94328368,0.932,16.56505151,42.62765731,10.8115593,10.8115593,10.8115593,124.0337024,2.674142659,0.985889596,0.025,10.63247512,404.3000198,skew
627,N_AC1000b_X0.69b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,1000,0.693147181,0.400477567,0.2,0.35,0.4,skew,0.956792661,0.956792661,2.594238058,10.74313785,3.136482612,1.367608567,0.835,8.989988957,30.50527548,88.29109885,1.741307895,1.741307895,2.526273573,10.18929669,2.676622464,0.98939042,0.897,10.60467844,65.05616383,-0.43493339,-0.43493339,0.43493339,0.199938999,0.103839915,24.20533494,0,0.016816334,-418.84991,88.29119465,1.741194472,1.741194472,2.526466197,10.17738827,2.674468707,0.942973857,0.911,11.1177257,65.10431279,10.73909182,10.73909182,10.73909182,120.1665695,2.200754369,0.977467276,0.001,8.825664875,487.9732137,skew
628,N_AC100b_X1.11b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,100,1.108662625,0.400477567,0.2,0.35,0.4,skew,1.206300924,1.206300924,6.965814822,80.75974371,8.909767997,2.358941215,0.615,14.80564609,13.53908344,8.601789765,0.819461065,0.819461065,5.421868264,45.46302824,6.695994934,1.101079939,0.911,23.83824907,12.23807774,-0.521116544,-0.521116544,0.523929409,0.324929382,0.231128428,8.553571892,0.021,0.105921456,-225.4662255,8.710207107,0.698324675,0.698324675,5.291119264,43.3374049,6.5492473,0.985906128,0.945,26.03957611,10.66267074,15.12004856,15.12004856,15.12004856,242.8206668,3.770811236,0.976825925,0.03,15.13197802,400.9760133,skew
629,N_AC300b_X1.11b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,300,1.108662625,0.400477567,0.2,0.35,0.4,skew,0.725558706,0.725558706,3.542683647,20.28070585,4.446801599,1.585499478,0.787,10.99410136,16.3164173,28.07562157,0.939031737,0.939031737,3.16438946,15.66671402,3.847042129,0.996372689,0.945,15.13502749,24.40918776,-0.523000773,-0.523000773,0.523000773,0.292410965,0.137477478,13.09807508,0,0.041143588,-380.4265116,28.07559601,0.942006734,0.942006734,3.272171741,16.75379722,3.985260698,0.915289511,0.963,17.06775254,23.63726757,14.90711371,14.90711371,14.90711371,229.3232976,2.666152071,0.957278913,0,10.91753295,559.1246603,skew
630,N_AC1000b_X1.11b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,1000,1.108662625,0.400477567,0.2,0.35,0.4,skew,0.709599524,0.709599524,2.184064143,7.607467153,2.666654592,1.166317914,0.903,8.962473947,26.61010262,89.53114473,1.151023311,1.151023311,2.256860088,7.993814392,2.583725095,0.940225772,0.949,10.77189816,44.54898522,-0.534818388,-0.534818388,0.534818388,0.295924744,0.099518542,21.77401227,0,0.017916106,-537.4057705,89.53103989,1.139005872,1.139005872,2.256074923,7.98824079,2.587972956,0.896024076,0.955,11.32186941,44.01150596,14.97352682,14.97352682,14.97352682,228.7070299,2.12250546,0.934175889,0,8.906319054,705.464702,skew
631,N_AC100b_X0.4b_EM0.69meanX_AC0.2corX0.35sdBC0.4shapeBCskew,100,0.400477567,0.693147181,0.2,0.35,0.4,skew,1.112095411,1.112095411,7.563943309,89.63473966,9.406724719,2.523188389,0.573,14.61392399,11.82234459,8.577374928,1.531710483,1.531710483,5.249866007,43.45437659,6.41477895,1.084125847,0.902,23.19423662,23.87783734,-0.41037059,-0.41037059,0.417305666,0.221938809,0.231491633,9.210861227,0.038,0.098517447,-177.2723204,8.739871074,1.42474733,1.42474733,5.157043641,41.92126068,6.319120747,0.976215506,0.926,25.37400605,22.54660714,10.76873275,10.76873275,10.77828227,129.0671821,3.621421228,0.975333215,0.181,14.55472872,297.3620597,skew
632,N_AC300b_X0.4b_EM0.69meanX_AC0.2corX0.35sdBC0.4shapeBCskew,300,0.400477567,0.693147181,0.2,0.35,0.4,skew,1.054354903,1.054354903,3.897254948,24.10595266,4.797635429,1.709421175,0.743,11.00161012,21.97655322,27.92832972,1.690201532,1.690201532,3.209235565,15.66658425,3.5808694,0.953192138,0.925,14.72604479,47.20087061,-0.423483271,-0.423483271,0.423763482,0.197541719,0.13498837,13.52254205,0,0.039130563,-313.7183395,27.92172029,1.747849724,1.747849724,3.328615764,16.8709905,3.718849511,0.880499573,0.948,16.55608095,46.99974329,10.64856227,10.64856227,10.64856227,120.2770812,2.625279952,0.96636531,0.027,10.64908705,405.6162568,skew
633,N_AC1000b_X0.4b_EM0.69meanX_AC0.2corX0.35sdBC0.4shapeBCskew,1000,0.400477567,0.693147181,0.2,0.35,0.4,skew,1.14712661,1.14712661,2.598440861,10.31739258,3.001750094,1.309499448,0.826,8.985604512,38.21526026,88.61831699,1.824878481,1.824878481,2.57815803,10.11585404,2.606235798,0.964265075,0.904,10.59486325,70.01969978,-0.437154859,-0.437154859,0.437154859,0.201443638,0.101733069,23.24591553,0,0.017155113,-429.7077288,88.6184089,1.824388392,1.824388392,2.58085133,10.13499353,2.6102517,0.920959199,0.92,11.11015413,69.89319813,10.81419351,10.81419351,10.81419351,121.3574537,2.101210963,0.933313522,0.001,8.825111203,514.6648148,skew
