Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,Bucher.ate,Bucher.bias,Bucher.mae,Bucher.mse,Bucher.empse,Bucher.vr,Bucher.cov,Bucher.ciwidth,Bucher.std_bias
217,N_AC100b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.400477567,0.400477567,0.3,0,0.4,normal,-0.076007839,-0.076007839,0.303692163,0.149529275,0.379336235,1.110673812,0.926,1.338800557,-20.03706259,42.31062145,-0.118075921,-0.118075921,0.331426619,0.183018729,0.411395251,1.105618595,0.927,1.458585951,-28.70133315,-0.075271185,-0.075271185,0.282575265,0.12943802,0.351988871,1.016151839,0.937,1.357839415,-21.38453562,42.31062145,-0.135157905,-0.135157905,0.351297559,0.205850295,0.433324827,1.122930138,0.917,1.512651636,-31.19089802,-0.195787552,-0.195787552,0.26140201,0.109374894,0.266670661,1.004210131,0.891,1.040947259,-73.41923211
218,N_AC300b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.400477567,0.400477567,0.3,0,0.4,normal,-0.07526257,-0.07526257,0.19463623,0.06034536,0.233956495,1.022432266,0.942,0.896971504,-32.16947249,126.5560003,-0.091658221,-0.091658221,0.20224201,0.06320526,0.234219746,1.011241393,0.937,0.907918266,-39.13343039,-0.073194867,-0.073194867,0.18407677,0.051980596,0.216031889,0.939300566,0.957,0.901553215,-33.88151016,126.5560003,-0.093403421,-0.093403421,0.200087926,0.061912228,0.230740699,1.017987265,0.934,0.888505141,-40.47982048,-0.187269372,-0.187269372,0.216081463,0.068120525,0.181889503,0.987932265,0.84,0.721703073,-102.9577677
219,N_AC1000b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.400477567,0.400477567,0.3,0,0.4,normal,-0.060401344,-0.060401344,0.150637906,0.034895347,0.176856729,1.058916691,0.923,0.654693279,-34.15269764,414.9154571,-0.073533065,-0.073533065,0.152864591,0.036120024,0.17533869,1.042277522,0.914,0.659435727,-41.93772928,-0.062726122,-0.062726122,0.141349878,0.030917597,0.164347318,0.982200798,0.938,0.65590422,-38.16680616,414.9154571,-0.075067967,-0.075067967,0.153893766,0.036676205,0.176272736,1.044686023,0.914,0.661420191,-42.58626046,-0.181231126,-0.181231126,0.198141148,0.05585141,0.151755457,1.034496427,0.749,0.575033848,-119.4231357
220,N_AC100b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.693147181,0.400477567,0.3,0,0.4,normal,-0.077259574,-0.077259574,0.306745536,0.151400944,0.381546169,1.131704003,0.915,1.321576576,-20.24907612,41.41847602,-0.134518936,-0.134518936,0.335998527,0.178703791,0.400960367,1.084269995,0.921,1.449579684,-33.5491853,-0.081741812,-0.081741812,0.287348191,0.129322674,0.350376532,1.024490894,0.941,1.340617836,-23.32970511,41.41847602,-0.151042413,-0.151042413,0.356507526,0.200442106,0.421670608,1.102956825,0.914,1.498624762,-35.82000042,-0.198999324,-0.198999324,0.272375711,0.113878372,0.27267562,1.045657855,0.888,1.022197445,-72.9802407
221,N_AC300b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.693147181,0.400477567,0.3,0,0.4,normal,-0.085049862,-0.085049862,0.191459369,0.059611095,0.228976081,1.014273848,0.925,0.884938269,-37.14355756,125.6110267,-0.12078051,-0.12078051,0.201693836,0.066364736,0.227659028,0.996135477,0.913,0.895869098,-53.05324875,-0.092099004,-0.092099004,0.182145505,0.053620681,0.212564433,0.93697426,0.943,0.889285118,-43.32757022,125.6110267,-0.121790061,-0.121790061,0.199652093,0.064917935,0.223909025,1.000624152,0.907,0.877159766,-54.39265389,-0.197812342,-0.197812342,0.220062546,0.070743732,0.177892257,0.984245696,0.799,0.708486545,-111.197837
222,N_AC1000b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.693147181,0.400477567,0.3,0,0.4,normal,-0.084708195,-0.084708195,0.147414659,0.033475323,0.162253416,0.991840294,0.922,0.641254149,-52.20734165,419.2561907,-0.117239389,-0.117239389,0.164898968,0.040972069,0.165088611,0.998548905,0.894,0.648075883,-71.01603678,-0.096618224,-0.096618224,0.148570508,0.033633297,0.155956849,0.951694351,0.921,0.642369699,-61.95189565,419.2561907,-0.118675956,-0.118675956,0.165918721,0.04137718,0.165289194,0.997509971,0.893,0.649539106,-71.79898037,-0.199507098,-0.199507098,0.210883437,0.060428348,0.143686852,0.998211094,0.721,0.564251504,-138.8485408
223,N_AC100b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,1.108662625,0.400477567,0.3,0,0.4,normal,-0.108303116,-0.108303116,0.299258526,0.147894761,0.369190327,1.113307424,0.918,1.29991003,-29.33530713,42.30088628,-0.188152462,-0.188152462,0.356083461,0.195378964,0.400172154,1.102710512,0.905,1.422536559,-47.01787981,-0.114574943,-0.114574943,0.293950945,0.13900565,0.354970755,1.055506781,0.927,1.318285981,-32.2772907,42.30088628,-0.205944739,-0.205944739,0.377940924,0.220085781,0.421723126,1.123352562,0.9,1.471598796,-48.83411096,-0.203189957,-0.203189957,0.264321477,0.110358616,0.262947901,1.03000009,0.875,1.000715283,-77.27384618
224,N_AC300b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,1.108662625,0.400477567,0.3,0,0.4,normal,-0.081273078,-0.081273078,0.197993566,0.061487417,0.234386521,1.05673499,0.91,0.86945004,-34.67480888,126.0044692,-0.149284685,-0.149284685,0.220856714,0.074848171,0.229379312,1.020605169,0.891,0.880997285,-65.08201764,-0.098022857,-0.098022857,0.195095344,0.058553432,0.221345759,0.992735651,0.924,0.874008535,-44.28494898,126.0044692,-0.149595015,-0.149595015,0.218280385,0.073161326,0.225462837,1.02495985,0.888,0.862275805,-66.35018773,-0.186877355,-0.186877355,0.217329243,0.068272101,0.182708341,1.032381064,0.809,0.693739512,-102.2817865
225,N_AC1000b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,1.108662625,0.400477567,0.3,0,0.4,normal,-0.100932802,-0.100932802,0.15381028,0.035794621,0.160102539,0.994677026,0.896,0.630948944,-63.04259959,413.3458352,-0.16047389,-0.16047389,0.188726912,0.051974694,0.162015658,0.998569612,0.82,0.635999435,-99.04838311,-0.117747221,-0.117747221,0.15859643,0.037987528,0.155393909,0.963821897,0.879,0.631997398,-75.77338235,413.3458352,-0.162378647,-0.162378647,0.190390411,0.052919369,0.163031051,1.001405753,0.82,0.638172864,-99.59982809,-0.20535188,-0.20535188,0.215277436,0.061296666,0.138370581,0.982242546,0.691,0.552208527,-148.4071823
226,N_AC100b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.400477567,0.693147181,0.3,0,0.4,normal,-0.115409739,-0.115409739,0.287338075,0.135247473,0.349356717,1.070250413,0.919,1.279563313,-33.0349278,42.3830775,-0.139820188,-0.139820188,0.318434981,0.163870976,0.380086513,1.047039681,0.925,1.422975442,-36.78641119,-0.151856484,-0.151856484,0.319855671,1.485373847,1.209866618,3.640975113,0.936,1.302560398,-12.55150625,42.3830775,-0.152773948,-0.152773948,0.336808754,0.183173737,0.399992314,1.06416143,0.921,1.473405271,-38.19422083,-0.306611099,-0.306611099,0.337247839,0.16449981,0.265631331,1.028546266,0.783,1.012356679,-115.42731
227,N_AC300b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.400477567,0.693147181,0.3,0,0.4,normal,-0.102058034,-0.102058034,0.195859275,0.059499231,0.221658568,1.02179605,0.916,0.850351321,-46.04290069,126.9599592,-0.104148877,-0.104148877,0.200965933,0.063099469,0.228702394,1.012151455,0.923,0.885733954,-45.53904122,-0.097096439,-0.097096439,0.185761138,0.05424997,0.211818598,0.967882894,0.932,0.857865815,-45.83943036,126.9599592,-0.1037128,-0.1037128,0.197946133,0.061146921,0.224590777,1.016263073,0.921,0.866291114,-46.17856607,-0.299884384,-0.299884384,0.306067321,0.120758847,0.175667476,0.981749132,0.62,0.701405105,-170.7113862
228,N_AC1000b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.400477567,0.693147181,0.3,0,0.4,normal,-0.098282046,-0.098282046,0.154557785,0.035859309,0.161944974,1.014601865,0.907,0.62567659,-60.68854355,415.2043669,-0.098270314,-0.098270314,0.156933578,0.037015215,0.165485787,1.009421277,0.903,0.642637895,-59.38293279,-0.09679128,-0.09679128,0.150123019,0.034002754,0.157031402,0.979853497,0.908,0.628207978,-61.6381682,415.2043669,-0.099406634,-0.099406634,0.157753013,0.037443115,0.166099444,1.011586242,0.9,0.64364048,-59.84766248,-0.297214294,-0.297214294,0.30070701,0.109803987,0.146591746,1.027986496,0.429,0.558985051,-202.7496791
229,N_AC100b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.693147181,0.693147181,0.3,0,0.4,normal,-0.12397221,-0.12397221,0.294527314,0.135766827,0.347157366,1.060907721,0.921,1.282705217,-35.71066685,41.90943439,-0.139057332,-0.139057332,0.319373096,0.162225006,0.37819452,1.047724925,0.926,1.414966125,-36.76873258,-0.11473832,-0.11473832,0.27839233,0.123158445,0.331818726,0.997382616,0.931,1.304118883,-34.57861502,41.90943439,-0.150547677,-0.150547677,0.335857168,0.179357565,0.396042689,1.060300327,0.926,1.464168947,-38.01299234,-0.301680409,-0.301680409,0.33105826,0.155012336,0.253111304,0.994236526,0.792,0.997929621,-119.188833
230,N_AC300b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.693147181,0.693147181,0.3,0,0.4,normal,-0.093223801,-0.093223801,0.190899874,0.057465944,0.220961741,1.02069793,0.919,0.848590051,-42.19001943,123.8937952,-0.116548523,-0.116548523,0.204970049,0.067548106,0.232418945,1.03451148,0.912,0.880672223,-50.14587914,-0.100928023,-0.100928023,0.187605021,0.05516267,0.212182058,0.971267738,0.931,0.856343055,-47.56670967,123.8937952,-0.115910342,-0.115910342,0.201757609,0.065247385,0.227736782,1.038565335,0.91,0.859562465,-50.89662793,-0.299029891,-0.299029891,0.304572031,0.119012445,0.172113893,0.975413251,0.614,0.691680232,-173.7395427
231,N_AC1000b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.693147181,0.693147181,0.3,0,0.4,normal,-0.103507957,-0.103507957,0.148529303,0.034299107,0.153651614,0.974897188,0.899,0.617812079,-67.36535654,414.7137214,-0.113673103,-0.113673103,0.158093027,0.038181935,0.159014612,0.985189339,0.894,0.632696478,-71.48594786,-0.105656917,-0.105656917,0.148438918,0.033860141,0.150729814,0.952633704,0.912,0.620227912,-70.09689323,414.7137214,-0.114619936,-0.114619936,0.159156896,0.038668069,0.159862114,0.987261598,0.894,0.634733461,-71.69924942,-0.294504374,-0.294504374,0.296670673,0.106343613,0.140108591,0.997872355,0.451,0.550386611,-210.1972279
232,N_AC100b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,1.108662625,0.693147181,0.3,0,0.4,normal,-0.100040364,-0.100040364,0.295055505,0.137750508,0.357589575,1.113596814,0.915,1.258736877,-27.97630886,41.92720313,-0.153426318,-0.153426318,0.333732492,0.17766276,0.392781622,1.104753265,0.904,1.393682838,-39.06148092,-0.107744653,-0.107744653,0.289725205,0.129278027,0.343201138,1.04952708,0.931931932,1.281838046,-31.39402538,41.9264591,-0.164503495,-0.164503495,0.353945746,0.199621999,0.415611997,1.126801999,0.896,1.445834399,-39.58102662,-0.287040812,-0.287040812,0.318373599,0.148822471,0.25786923,1.030856076,0.794,0.980572195,-111.3125487
233,N_AC300b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,1.108662625,0.693147181,0.3,0,0.4,normal,-0.106791936,-0.106791936,0.189221165,0.055246017,0.209488387,0.983010419,0.923,0.835372009,-50.97749704,126.1814599,-0.140617661,-0.140617661,0.205575955,0.066649833,0.216618167,0.983391383,0.907,0.863468632,-64.91498975,-0.11540225,-0.11540225,0.186739829,0.054250404,0.20241961,0.941930202,0.927,0.842387566,-57.01139826,126.1814599,-0.139441909,-0.139441909,0.202516415,0.06460105,0.212608105,0.986766642,0.902,0.844585154,-65.58635618,-0.289669572,-0.289669572,0.295367047,0.11280853,0.170085267,0.979897514,0.636,0.68039972,-170.3084445
234,N_AC1000b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,1.108662625,0.693147181,0.3,0,0.4,normal,-0.10243723,-0.10243723,0.152020672,0.035709958,0.158876723,1.021485078,0.891,0.609686156,-64.47592089,415.9958784,-0.129143437,-0.129143437,0.168079287,0.042882904,0.161960205,1.017945021,0.866,0.62368038,-79.73775838,-0.110597009,-0.110597009,0.154481722,0.036440271,0.155668897,0.997022507,0.891,0.612033188,-71.04631089,415.9958784,-0.130098154,-0.130098154,0.169055572,0.043245471,0.162315396,1.016053847,0.865,0.626211554,-80.15145677,-0.283019539,-0.283019539,0.284541014,0.099283127,0.138572256,1.001850922,0.472,0.542189712,-204.2396843
235,N_AC100b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.400477567,1.108662625,0.3,0,0.4,normal,-0.130170649,-0.130170649,0.284141752,0.127394012,0.332505902,1.068306581,0.909,1.220060989,-39.14837259,42.34961277,-0.073751379,-0.073751379,0.314223341,0.157500833,0.390145846,1.095417286,0.932,1.396128794,-18.90354064,-0.107342297,-0.107342297,0.272171275,0.117719702,0.326042385,1.022196296,0.923,1.250310402,-32.92280449,42.34961277,-0.073622535,-0.073622535,0.330379848,0.173011233,0.409583586,1.110978606,0.929,1.44515668,-17.97497202,-0.423064905,-0.423064905,0.433377174,0.243012581,0.25316548,1.007248387,0.593,0.985248978,-167.1100286
236,N_AC300b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.400477567,1.108662625,0.3,0,0.4,normal,-0.116540065,-0.116540065,0.191539744,0.058170551,0.211266651,1.010527903,0.91,0.819522206,-55.16254635,126.8080946,-0.084814899,-0.084814899,0.192827091,0.058607823,0.226860578,1.02387909,0.928,0.868537247,-37.38635384,-0.110105464,-0.110105464,0.184781399,0.053276083,0.202963207,0.957180591,0.928,0.831192317,-54.24897738,126.8080946,-0.082103115,-0.082103115,0.189144251,0.056197236,0.222499035,1.026156629,0.928,0.849948406,-36.90043656,-0.42733728,-0.42733728,0.42792798,0.213173373,0.174890849,0.9994021,0.292,0.685969672,-244.3451342
